BookingID,Date,TeeTime,Course,Players,GreenFee,CartFee,FandB,TotalRevenue,BookingSource,CustomerType,Cancelled,Weather
TN004113,2025-06-08,15:30:00,Pinnacle,4,85.12,112.51,162.19,615.18,Online,Member,No,Clear
TN004114,2025-12-14,07:40:00,Monument,4,303.72,131.56,0.0,1346.44,Walk-up,Public,No,Cloudy
TN004115,2025-10-05,11:50:00,Monument,3,169.67,93.92,93.98,696.91,Online,Member,No,Clear
TN004116,2025-02-08,11:50:00,Pinnacle,3,238.07,99.33,50.84,864.38,Concierge,ResortGuest,No,Clear
TN004117,2025-09-22,12:50:00,Pinnacle,3,102.13,102.55,0.0,408.94,Phone,ResortGuest,No,Clear
TN004118,2025-04-26,11:50:00,Pinnacle,4,194.12,136.21,0.0,912.69,Concierge,ResortGuest,No,Clear
TN004119,2025-04-09,11:30:00,Pinnacle,4,158.59,124.08,0.0,758.44,Online,Member,No,Clear
TN004120,2025-11-15,07:10:00,Pinnacle,3,253.06,103.33,46.62,909.13,Online,ResortGuest,No,Windy
TN004121,2025-12-27,07:20:00,Pinnacle,2,276.56,68.31,54.69,676.12,Phone,ResortGuest,No,Clear
TN004122,2025-04-06,09:00:00,Monument,3,206.03,104.04,0.0,722.13,Phone,ResortGuest,No,Cloudy
TN004123,2025-05-18,13:20:00,Pinnacle,1,121.17,40.0,0.0,161.17,Online,Public,No,Clear
TN004124,2025-04-12,11:40:00,Monument,3,206.99,104.63,174.64,900.24,Online,Public,No,Clear
TN004125,2025-03-09,08:10:00,Pinnacle,4,257.55,126.6,0.0,1156.8,Phone,Member,No,Clear
TN004126,2025-12-15,07:00:00,Monument,4,265.28,141.24,92.06,1294.42,Concierge,ResortGuest,No,Clear
TN004127,2025-03-01,07:50:00,Pinnacle,4,294.84,138.3,0.0,1317.66,Phone,ResortGuest,No,Rain
TN004128,2025-04-27,07:10:00,Pinnacle,4,229.04,136.92,0.0,1053.08,Phone,Public,No,Cloudy
TN004129,2025-03-31,11:00:00,Monument,3,185.19,90.57,128.28,774.42,Phone,Member,No,Clear
TN004130,2025-12-21,12:30:00,Monument,4,179.5,130.71,91.92,940.63,Phone,ResortGuest,No,Clear
TN004131,2025-07-25,09:30:00,Pinnacle,3,150.72,102.91,0.0,555.07,Online,Public,No,Clear
TN004132,2025-11-25,10:10:00,Pinnacle,3,265.62,98.92,0.0,895.78,Walk-up,Public,No,Cloudy
TN004133,2025-06-28,12:30:00,Monument,3,117.89,102.96,142.61,599.24,Online,Public,No,Clear
TN004134,2025-10-26,10:20:00,Pinnacle,3,220.02,104.3,127.15,891.51,Online,Public,No,Cloudy
TN004135,2025-06-28,08:20:00,Pinnacle,4,155.61,140.16,0.0,762.6,Phone,ResortGuest,No,Clear
TN004136,2025-11-30,06:30:00,Pinnacle,3,272.71,100.41,130.1,1048.64,Phone,ResortGuest,No,Clear
TN004137,2025-10-11,08:20:00,Monument,3,236.16,100.84,103.04,912.36,Online,Public,No,Clear
TN004138,2025-11-02,08:10:00,Pinnacle,3,315.11,104.89,164.67,1214.89,Online,Public,No,Clear
TN004139,2025-02-18,09:00:00,Pinnacle,3,254.08,90.63,95.46,948.33,Online,Member,No,Clear
TN004140,2025-03-24,08:50:00,Pinnacle,4,296.29,135.6,169.35,1490.11,Phone,Public,No,Clear
TN004141,2025-02-21,07:00:00,Monument,3,305.82,105.85,163.1,1186.41,Online,Public,No,Clear
TN004142,2025-08-11,14:40:00,Pinnacle,2,104.49,61.66,99.09,369.73,Online,Public,No,Clear
TN004143,2025-08-03,11:50:00,Pinnacle,4,133.04,132.11,191.61,855.88,Online,Public,No,Windy
TN004144,2025-03-15,10:00:00,Pinnacle,1,282.85,40.0,49.67,372.52,Walk-up,Public,No,Windy
TN004145,2025-10-11,14:40:00,Pinnacle,3,141.42,93.64,0.0,0.0,Online,ResortGuest,Yes,Windy
TN004146,2025-10-18,12:00:00,Pinnacle,3,230.47,105.93,90.01,887.35,Online,Public,No,Clear
TN004147,2025-05-14,07:00:00,Monument,3,136.21,91.57,0.0,500.2,Online,Group,No,Clear
TN004148,2025-05-20,09:50:00,Pinnacle,4,129.5,141.02,0.0,659.02,Concierge,ResortGuest,No,Clear
TN004149,2025-10-14,10:50:00,Monument,2,201.8,69.53,0.0,473.13,Online,Public,No,Clear
TN004150,2025-06-08,06:40:00,Monument,3,162.04,98.06,53.38,637.56,Online,Public,No,Clear
TN004151,2025-06-17,06:30:00,Pinnacle,4,129.65,121.6,0.0,640.2,Online,Member,No,Cloudy
TN004152,2025-08-23,08:10:00,Monument,1,146.8,40.0,0.0,186.8,Online,Public,No,Cloudy
TN004153,2025-05-30,14:30:00,Monument,3,85.0,86.54,0.0,0.0,Online,Member,Yes,Clear
TN004154,2025-03-16,08:10:00,Monument,4,308.56,133.89,0.0,1368.13,Online,Public,No,Cloudy
TN004155,2025-11-14,08:00:00,Monument,4,286.48,139.03,0.0,1284.95,Walk-up,Public,No,Cloudy
TN004156,2025-01-06,08:50:00,Monument,3,250.77,102.25,0.0,854.56,Concierge,ResortGuest,No,Clear
TN004157,2025-12-21,07:10:00,Pinnacle,2,288.55,68.08,0.0,645.18,Online,Public,No,Cloudy
TN004158,2025-02-22,07:40:00,Monument,3,291.94,101.82,81.97,1059.61,Online,Public,No,Rain
TN004159,2025-09-01,07:10:00,Monument,4,125.31,123.79,0.0,625.03,Phone,Group,No,Rain
TN004160,2025-05-24,13:40:00,Monument,3,87.69,90.12,0.0,353.19,Online,Member,No,Clear
TN004161,2025-03-01,06:40:00,Monument,4,263.4,120.32,0.0,1173.92,Sales/Events,Group,No,Clear
TN004162,2025-11-26,09:00:00,Pinnacle,3,321.68,101.73,175.23,1242.0,Online,Public,No,Cloudy
TN004163,2025-09-28,07:10:00,Monument,4,145.29,133.7,0.0,714.86,Concierge,ResortGuest,No,Clear
TN004164,2025-01-12,09:00:00,Pinnacle,2,238.11,64.86,89.97,631.05,Phone,Member,No,Clear
TN004165,2025-01-14,11:40:00,Monument,3,196.6,94.11,165.48,849.39,Phone,Member,No,Clear
TN004166,2025-11-08,08:20:00,Pinnacle,4,250.35,128.36,76.37,1206.13,Sales/Events,Group,No,Clear
TN004167,2025-11-23,12:00:00,Pinnacle,3,195.21,95.92,120.46,802.01,Phone,Member,No,Clear
TN004168,2025-07-26,08:30:00,Monument,4,169.84,136.38,172.51,988.25,Online,Public,No,Clear
TN004169,2025-02-20,10:10:00,Monument,4,226.99,130.89,108.95,1147.8,Phone,ResortGuest,No,Clear
TN004170,2025-01-12,12:50:00,Monument,3,219.03,103.05,98.18,858.32,Online,Public,No,Clear
TN004171,2025-08-12,09:10:00,Pinnacle,4,118.05,139.15,0.0,611.35,Phone,ResortGuest,No,Clear
TN004172,2025-02-27,07:40:00,Monument,3,317.96,104.86,0.0,0.0,Online,Public,Yes,Clear
TN004173,2025-10-18,07:40:00,Monument,3,178.07,94.0,0.0,628.21,Walk-up,Member,No,Clear
TN004174,2025-02-25,09:40:00,Pinnacle,4,222.69,132.69,0.0,1023.45,Phone,ResortGuest,No,Cloudy
TN004175,2025-01-23,13:50:00,Monument,3,219.37,104.62,90.46,853.19,Walk-up,Public,No,Clear
TN004176,2025-05-17,06:30:00,Monument,4,159.01,135.08,90.02,861.14,Online,Public,No,Windy
TN004177,2025-10-01,13:20:00,Monument,3,146.01,92.5,106.44,636.97,Online,Member,No,Clear
TN004178,2025-12-07,06:50:00,Pinnacle,3,289.77,105.17,205.76,1180.24,Phone,ResortGuest,No,Cloudy
TN004179,2025-01-18,11:00:00,Pinnacle,3,210.56,97.12,127.49,856.29,Online,Member,No,Rain
TN004180,2025-03-27,11:10:00,Pinnacle,2,278.75,66.83,130.86,755.19,Online,Public,No,Clear
TN004181,2025-02-18,13:40:00,Pinnacle,3,184.11,91.6,0.0,643.93,Online,Member,No,Clear
TN004182,2025-05-10,09:50:00,Pinnacle,4,149.53,133.54,165.7,897.36,Online,Public,No,Clear
TN004183,2025-03-23,10:20:00,Monument,2,258.46,69.01,0.0,585.93,Online,Public,No,Clear
TN004184,2025-12-31,07:10:00,Monument,3,252.89,97.08,53.97,909.72,Phone,Group,No,Clear
TN004185,2025-09-21,07:20:00,Pinnacle,4,120.81,123.75,0.0,606.99,Walk-up,Member,No,Clear
TN004186,2025-04-05,12:00:00,Monument,4,214.66,137.08,0.0,995.72,Online,Public,No,Clear
TN004187,2025-01-25,10:00:00,Pinnacle,4,260.84,133.05,258.62,1435.03,Online,Public,No,Clear
TN004188,2025-09-21,06:40:00,Monument,3,154.83,102.6,143.03,710.12,Online,Public,No,Clear
TN004189,2025-09-01,09:10:00,Monument,4,116.95,134.12,0.0,601.92,Phone,ResortGuest,No,Rain
TN004190,2025-04-12,13:20:00,Monument,2,159.96,69.15,87.6,476.67,Walk-up,Public,No,Clear
TN004191,2025-02-22,12:10:00,Pinnacle,3,188.64,90.33,0.0,656.25,Online,Member,No,Clear
TN004192,2025-05-24,07:50:00,Pinnacle,2,167.77,68.55,41.16,445.25,Online,Public,No,Cloudy
TN004193,2025-12-21,11:00:00,Pinnacle,3,256.62,100.6,0.0,870.46,Phone,Public,No,Clear
TN004194,2025-01-24,07:50:00,Pinnacle,4,279.15,140.5,0.0,1257.1,Phone,ResortGuest,No,Clear
TN004195,2025-02-16,11:20:00,Monument,3,236.23,99.49,62.56,870.74,Online,Public,No,Cloudy
TN004196,2025-12-24,07:30:00,Pinnacle,3,246.37,90.58,0.0,829.69,Online,Member,No,Clear
TN004197,2025-11-20,08:20:00,Monument,2,293.79,67.27,0.0,654.85,Online,Public,No,Clear
TN004198,2025-10-12,11:50:00,Pinnacle,4,199.48,139.91,85.21,1023.04,Walk-up,Public,No,Clear
TN004199,2025-09-07,09:20:00,Pinnacle,4,104.47,125.16,59.38,602.42,Walk-up,Member,No,Cloudy
TN004200,2025-04-12,09:30:00,Pinnacle,4,229.77,134.97,0.0,1054.05,Online,Public,No,Clear
TN004201,2025-01-23,10:30:00,Monument,3,250.86,105.54,84.6,942.72,Phone,Public,No,Clear
TN004202,2025-10-12,09:10:00,Monument,4,166.17,122.21,217.92,1004.81,Sales/Events,Group,No,Cloudy
TN004203,2025-12-28,10:00:00,Pinnacle,2,284.15,69.81,83.86,721.97,Walk-up,Public,No,Clear
TN004204,2025-06-25,10:00:00,Monument,3,103.5,90.94,191.48,592.92,Walk-up,Member,No,Clear
TN004205,2025-02-13,07:50:00,Pinnacle,4,261.86,123.15,0.0,1170.59,Phone,Member,No,Clear
TN004206,2025-03-29,06:30:00,Pinnacle,4,289.93,134.7,91.63,1386.05,Concierge,ResortGuest,No,Clear
TN004207,2025-11-02,07:10:00,Pinnacle,3,290.47,103.12,140.06,1114.59,Concierge,ResortGuest,No,Cloudy
TN004208,2025-02-08,11:10:00,Pinnacle,4,279.33,135.24,196.41,1448.97,Online,Public,No,Clear
TN004209,2025-03-09,11:50:00,Pinnacle,3,286.01,100.38,0.0,958.41,Online,Public,No,Clear
TN004210,2025-01-15,11:00:00,Pinnacle,3,235.05,94.07,66.68,865.9,Sales/Events,Group,No,Windy
TN004211,2025-08-27,15:10:00,Pinnacle,4,85.0,109.52,0.0,449.52,Sales/Events,Group,No,Clear
TN004212,2025-02-04,13:00:00,Monument,3,208.61,101.17,138.88,865.88,Online,Public,No,Clear
TN004213,2025-01-03,15:20:00,Monument,4,180.58,118.98,225.14,1066.44,Concierge,ResortGuest,No,Clear
TN004214,2025-12-24,08:40:00,Pinnacle,2,259.89,70.16,0.0,589.94,Concierge,ResortGuest,No,Clear
TN004215,2025-12-14,08:30:00,Pinnacle,2,299.3,65.75,0.0,664.35,Online,Public,No,Clear
TN004216,2025-01-26,07:20:00,Monument,4,221.26,121.93,140.93,1147.9,Online,Member,No,Clear
TN004217,2025-08-03,12:40:00,Pinnacle,4,123.59,132.4,112.28,739.04,Walk-up,Public,No,Cloudy
TN004218,2025-03-16,12:50:00,Monument,2,237.65,66.75,0.0,0.0,Online,Public,Yes,Windy
TN004219,2025-12-21,09:40:00,Pinnacle,1,202.0,40.0,0.0,242.0,Online,Member,No,Clear
TN004220,2025-02-15,07:20:00,Pinnacle,3,337.29,102.66,0.0,1114.53,Online,Public,No,Cloudy
TN004221,2025-03-07,06:40:00,Pinnacle,3,304.85,104.75,0.0,1019.3,Online,Public,No,Clear
TN004222,2025-12-12,07:00:00,Pinnacle,2,228.61,61.33,77.02,595.57,Walk-up,Member,No,Clear
TN004223,2025-11-09,13:50:00,Monument,3,219.55,98.79,98.48,855.92,Online,Public,No,Clear
TN004224,2025-08-28,06:40:00,Pinnacle,2,127.59,62.05,0.0,0.0,Phone,Group,Yes,Clear
TN004225,2025-07-26,13:10:00,Pinnacle,3,101.79,99.01,45.64,450.02,Phone,ResortGuest,No,Clear
TN004226,2025-02-01,06:30:00,Monument,3,228.65,92.78,122.14,900.87,Phone,Member,No,Clear
TN004227,2025-02-16,11:20:00,Monument,4,196.7,121.9,80.77,989.47,Online,Member,No,Clear
TN004228,2025-01-12,11:00:00,Monument,4,188.51,120.48,184.55,1059.07,Online,Member,No,Cloudy
TN004229,2025-02-08,08:10:00,Monument,4,273.67,133.47,100.81,1328.96,Phone,ResortGuest,No,Clear
TN004230,2025-07-10,13:20:00,Pinnacle,3,105.6,101.57,89.36,507.73,Concierge,ResortGuest,No,Clear
TN004231,2025-02-03,08:20:00,Monument,4,284.97,141.05,0.0,0.0,Online,Public,Yes,Clear
TN004232,2025-02-08,12:50:00,Monument,4,208.72,135.86,0.0,970.74,Online,Public,No,Clear
TN004233,2025-01-15,07:20:00,Pinnacle,2,299.97,67.16,0.0,667.1,Online,Public,No,Clear
TN004234,2025-01-16,14:50:00,Pinnacle,4,156.11,110.27,0.0,734.71,Phone,Group,No,Cloudy
TN004235,2025-01-28,14:30:00,Pinnacle,3,191.38,92.3,101.64,768.08,Online,Public,No,Windy
TN004236,2025-03-27,11:10:00,Pinnacle,3,227.23,103.36,205.08,990.13,Online,ResortGuest,No,Clear
TN004237,2025-07-11,10:00:00,Monument,4,117.59,123.63,188.98,782.97,Sales/Events,Group,No,Clear
TN004238,2025-05-10,10:10:00,Monument,4,129.5,141.18,226.66,885.84,Phone,Public,No,Clear
TN004239,2025-12-03,14:30:00,Pinnacle,3,203.13,93.27,0.0,0.0,Walk-up,Public,Yes,Clear
TN004240,2025-08-06,14:00:00,Pinnacle,4,102.04,128.89,108.03,645.08,Phone,Group,No,Clear
TN004241,2025-06-21,10:20:00,Monument,3,116.11,101.24,147.87,597.44,Concierge,ResortGuest,No,Clear
TN004242,2025-08-10,09:40:00,Monument,4,123.71,137.89,74.91,707.64,Phone,ResortGuest,No,Clear
TN004243,2025-01-26,09:00:00,Pinnacle,4,300.06,135.03,113.71,1448.98,Online,Public,No,Cloudy
TN004244,2025-12-26,07:50:00,Pinnacle,3,296.97,104.18,0.0,995.09,Concierge,ResortGuest,No,Clear
TN004245,2025-05-06,13:50:00,Pinnacle,4,90.18,126.61,81.07,568.4,Online,Member,No,Cloudy
TN004246,2025-02-07,07:50:00,Monument,3,308.81,101.98,84.13,1112.54,Walk-up,Public,No,Cloudy
TN004247,2025-02-22,13:40:00,Pinnacle,2,240.48,70.28,44.24,595.48,Walk-up,Public,No,Clear
TN004248,2025-08-02,11:50:00,Pinnacle,3,114.35,92.45,156.0,591.5,Phone,Member,No,Clear
TN004249,2025-12-05,12:00:00,Pinnacle,1,280.57,40.0,29.46,350.03,Online,Public,No,Cloudy
TN004250,2025-08-09,07:00:00,Monument,3,155.25,102.46,111.61,679.82,Walk-up,Public,No,Clear
TN004251,2025-04-15,08:30:00,Pinnacle,3,180.63,95.64,0.0,637.53,Online,Member,No,Cloudy
TN004252,2025-06-15,15:40:00,Monument,3,100.95,95.31,0.0,398.16,Online,Public,No,Cloudy
TN004253,2025-12-19,08:30:00,Monument,3,299.95,99.97,179.54,1179.36,Online,Public,No,Clear
TN004254,2025-05-24,09:30:00,Pinnacle,3,126.0,101.37,100.66,580.03,Phone,ResortGuest,No,Clear
TN004255,2025-11-08,08:20:00,Monument,4,266.51,133.08,0.0,1199.12,Phone,ResortGuest,No,Clear
TN004256,2025-06-28,07:00:00,Monument,3,171.4,98.24,0.0,0.0,Online,Public,Yes,Clear
TN004257,2025-06-14,13:40:00,Monument,3,107.03,103.94,97.2,522.23,Walk-up,Public,No,Clear
TN004258,2025-11-14,08:30:00,Pinnacle,3,235.74,91.88,195.5,994.6,Online,Member,No,Clear
TN004259,2025-02-02,08:30:00,Monument,4,318.81,140.16,234.61,1650.01,Phone,Public,No,Clear
TN004260,2025-03-25,12:50:00,Monument,4,197.87,139.44,126.2,1057.12,Concierge,ResortGuest,No,Clear
TN004261,2025-07-01,10:30:00,Pinnacle,3,134.89,99.48,0.0,504.15,Concierge,ResortGuest,No,Cloudy
TN004262,2025-05-25,13:40:00,Pinnacle,4,99.02,121.88,0.0,517.96,Online,Member,No,Clear
TN004263,2025-01-19,09:00:00,Monument,4,287.93,131.52,0.0,1283.24,Online,Public,No,Clear
TN004264,2025-03-22,07:10:00,Monument,3,223.09,93.27,0.0,0.0,Online,Member,Yes,Clear
TN004265,2025-08-16,08:30:00,Pinnacle,3,153.12,104.46,124.14,687.96,Concierge,ResortGuest,No,Rain
TN004266,2025-01-28,06:50:00,Pinnacle,3,225.93,95.39,69.57,842.75,Online,Member,No,Clear
TN004267,2025-10-31,08:50:00,Pinnacle,2,255.77,65.3,33.5,610.34,Online,Public,No,Clear
TN004268,2025-12-07,11:20:00,Monument,2,257.79,67.52,94.08,677.18,Walk-up,Public,No,Cloudy
TN004269,2025-08-23,08:00:00,Pinnacle,3,169.6,100.54,0.0,609.34,Phone,Public,No,Clear
TN004270,2025-04-11,12:50:00,Monument,3,167.58,103.1,0.0,605.84,Phone,Public,No,Clear
TN004271,2025-01-09,07:10:00,Pinnacle,2,320.07,66.25,0.0,706.39,Online,Public,No,Clear
TN004272,2025-03-09,08:50:00,Pinnacle,3,306.56,101.65,0.0,1021.33,Online,Public,No,Cloudy
TN004273,2025-04-13,12:30:00,Monument,3,142.99,100.46,0.0,529.43,Online,ResortGuest,No,Clear
TN004274,2025-07-05,09:30:00,Pinnacle,3,139.41,103.08,0.0,521.31,Walk-up,Public,No,Clear
TN004275,2025-11-14,11:00:00,Monument,3,216.88,96.37,154.41,901.42,Online,Member,No,Clear
TN004276,2025-07-15,07:10:00,Monument,2,162.01,68.71,89.47,482.2,Online,Public,No,Cloudy
TN004277,2025-02-12,13:00:00,Pinnacle,2,226.2,66.93,36.0,555.33,Online,Public,No,Cloudy
TN004278,2025-09-13,10:10:00,Monument,3,145.29,101.22,57.23,594.32,Walk-up,Public,No,Clear
TN004279,2025-02-23,08:20:00,Monument,1,299.63,40.0,0.0,339.63,Online,Public,No,Clear
TN004280,2025-03-27,07:30:00,Pinnacle,3,262.79,96.14,192.2,1076.71,Online,Member,No,Clear
TN004281,2025-08-31,14:00:00,Pinnacle,3,90.27,96.31,0.0,367.12,Online,Member,No,Clear
TN004282,2025-12-31,07:10:00,Monument,3,247.11,95.54,49.06,885.93,Walk-up,Member,No,Clear
TN004283,2025-12-14,08:10:00,Pinnacle,3,322.61,105.28,0.0,1073.11,Phone,Public,No,Clear
TN004284,2025-03-02,08:20:00,Pinnacle,4,238.24,121.85,0.0,1074.81,Sales/Events,Group,No,Windy
TN004285,2025-03-22,13:50:00,Pinnacle,2,185.21,64.96,0.0,435.38,Online,Member,No,Cloudy
TN004286,2025-03-25,10:30:00,Pinnacle,3,261.0,104.94,132.03,1019.97,Online,Public,No,Clear
TN004287,2025-11-23,12:50:00,Monument,2,209.6,68.59,0.0,487.79,Online,Public,No,Clear
TN004288,2025-02-26,08:40:00,Monument,2,230.59,61.83,107.62,630.63,Walk-up,Member,No,Clear
TN004289,2025-08-28,11:10:00,Pinnacle,3,137.11,99.46,85.75,596.54,Online,Public,No,Clear
TN004290,2025-10-19,06:50:00,Pinnacle,3,229.98,105.11,0.0,795.05,Online,Public,No,Clear
TN004291,2025-08-03,13:30:00,Monument,4,125.25,130.87,230.39,862.26,Online,Public,No,Windy
TN004292,2025-12-27,06:30:00,Monument,3,292.61,100.85,0.0,978.68,Online,Public,No,Clear
TN004293,2025-12-21,10:50:00,Pinnacle,2,211.09,64.9,0.0,487.08,Phone,Member,No,Cloudy
TN004294,2025-04-19,09:50:00,Monument,3,145.29,94.67,152.26,682.8,Walk-up,Member,No,Clear
TN004295,2025-12-19,14:00:00,Pinnacle,4,187.23,121.74,93.46,964.12,Sales/Events,Group,No,Clear
TN004296,2025-10-05,13:50:00,Pinnacle,4,191.25,133.3,90.57,988.87,Phone,Public,No,Clear
TN004297,2025-10-03,10:20:00,Pinnacle,3,206.73,102.17,96.44,818.8,Walk-up,Public,No,Clear
TN004298,2025-09-30,06:30:00,Pinnacle,2,142.86,67.48,63.38,416.58,Online,ResortGuest,No,Clear
TN004299,2025-08-31,07:50:00,Monument,4,129.46,124.8,0.0,642.64,Online,Member,No,Cloudy
TN004300,2025-07-13,13:30:00,Pinnacle,3,115.37,101.21,66.33,513.65,Online,Public,No,Clear
TN004301,2025-12-17,12:10:00,Pinnacle,4,196.46,125.63,241.46,1152.93,Phone,Group,No,Clear
TN004302,2025-04-14,08:20:00,Monument,2,243.69,65.51,0.0,552.89,Phone,Public,No,Clear
TN004303,2025-01-16,13:30:00,Pinnacle,3,218.98,102.21,57.32,816.47,Concierge,ResortGuest,No,Clear
TN004304,2025-01-16,07:30:00,Pinnacle,3,333.72,105.09,0.0,1106.25,Walk-up,Public,No,Clear
TN004305,2025-01-04,09:00:00,Monument,4,226.66,127.64,201.19,1235.47,Sales/Events,Group,No,Cloudy
TN004306,2025-04-30,13:10:00,Pinnacle,3,178.06,98.0,137.8,769.98,Walk-up,Public,No,Clear
TN004307,2025-01-01,09:10:00,Monument,4,214.03,121.9,71.26,1049.28,Online,Member,No,Clear
TN004308,2025-06-21,06:40:00,Pinnacle,4,169.78,137.49,0.0,816.61,Phone,Public,No,Clear
TN004309,2025-12-15,10:20:00,Monument,3,201.09,91.98,75.04,770.29,Walk-up,Member,No,Cloudy
TN004310,2025-09-27,13:00:00,Monument,4,90.8,126.19,105.79,595.18,Online,Member,No,Cloudy
TN004311,2025-09-28,14:10:00,Pinnacle,3,100.92,93.73,0.0,396.49,Online,Public,No,Clear
TN004312,2025-08-30,11:20:00,Monument,4,136.88,133.9,0.0,681.42,Online,Public,No,Clear
TN004313,2025-04-24,07:10:00,Monument,2,226.01,70.7,115.22,637.94,Online,Public,No,Clear
TN004314,2025-11-30,07:30:00,Monument,2,292.05,66.58,46.6,697.28,Walk-up,Public,No,Clear
TN004315,2025-02-26,12:40:00,Pinnacle,2,220.72,69.83,0.0,511.27,Online,Public,No,Clear
TN004316,2025-03-15,06:30:00,Pinnacle,4,252.89,127.87,67.73,1207.16,Online,Member,No,Clear
TN004317,2025-02-11,08:20:00,Pinnacle,3,301.02,99.12,0.0,1002.18,Online,Public,No,Clear
TN004318,2025-12-07,11:30:00,Pinnacle,1,277.42,40.0,46.9,364.32,Phone,Public,No,Cloudy
TN004319,2025-12-19,08:30:00,Monument,3,321.06,101.98,0.0,1065.16,Phone,Public,No,Windy
TN004320,2025-12-16,12:10:00,Pinnacle,4,178.75,120.7,134.37,970.07,Walk-up,Member,No,Clear
TN004321,2025-03-30,09:30:00,Pinnacle,2,253.98,70.1,0.0,578.06,Online,Public,No,Clear
TN004322,2025-11-15,06:50:00,Monument,4,273.5,134.33,211.0,1439.33,Walk-up,Public,No,Cloudy
TN004323,2025-03-18,07:20:00,Pinnacle,4,253.58,138.6,0.0,1152.92,Phone,ResortGuest,No,Clear
TN004324,2025-11-30,13:10:00,Monument,2,231.56,69.28,69.55,601.95,Online,Public,No,Clear
TN004325,2025-06-01,07:50:00,Monument,2,126.99,61.85,0.0,0.0,Online,Member,Yes,Clear
TN004326,2025-01-16,07:20:00,Pinnacle,3,263.33,91.53,51.92,933.44,Online,Member,No,Clear
TN004327,2025-03-23,10:00:00,Monument,4,249.17,137.72,0.0,1134.4,Online,Public,No,Clear
TN004328,2025-12-08,06:50:00,Monument,4,274.68,133.11,183.23,1415.06,Online,Public,No,Clear
TN004329,2025-05-18,07:20:00,Pinnacle,2,153.43,68.53,76.42,451.81,Concierge,ResortGuest,No,Clear
TN004330,2025-12-13,11:00:00,Pinnacle,4,250.71,131.59,0.0,1134.43,Concierge,ResortGuest,No,Clear
TN004331,2025-06-18,10:50:00,Pinnacle,3,145.11,104.8,0.0,540.13,Phone,Public,No,Clear
TN004332,2025-01-06,08:20:00,Pinnacle,3,273.05,100.22,86.1,1005.47,Concierge,ResortGuest,No,Clear
TN004333,2025-12-31,06:50:00,Pinnacle,3,337.8,98.25,189.9,1301.55,Phone,Public,No,Clear
TN004334,2025-12-05,11:20:00,Pinnacle,3,193.69,93.04,0.0,674.11,Phone,Member,No,Clear
TN004335,2025-05-25,09:10:00,Monument,3,113.82,100.29,93.1,534.85,Concierge,ResortGuest,No,Clear
TN004336,2025-03-07,11:40:00,Pinnacle,3,274.12,100.4,0.0,922.76,Online,Public,No,Cloudy
TN004337,2025-06-29,11:10:00,Monument,3,99.03,90.41,0.0,387.5,Phone,Member,No,Clear
TN004338,2025-12-30,07:50:00,Monument,3,265.78,100.1,52.27,949.71,Concierge,ResortGuest,No,Windy
TN004339,2025-01-18,07:30:00,Monument,4,218.69,120.84,94.61,1090.21,Online,Member,No,Cloudy
TN004340,2025-11-06,08:20:00,Monument,3,252.9,91.13,85.02,934.85,Sales/Events,Group,No,Clear
TN004341,2025-03-11,11:30:00,Pinnacle,4,264.37,140.24,0.0,1197.72,Online,Public,No,Cloudy
TN004342,2025-08-17,10:40:00,Pinnacle,4,110.25,122.47,0.0,0.0,Walk-up,Member,Yes,Rain
TN004343,2025-05-16,12:10:00,Monument,3,108.77,104.74,0.0,431.05,Concierge,ResortGuest,No,Cloudy
TN004344,2025-01-14,13:50:00,Monument,2,173.89,64.51,46.34,458.63,Phone,Member,No,Clear
TN004345,2025-08-24,11:00:00,Monument,4,104.57,122.17,117.73,658.18,Phone,Group,No,Cloudy
TN004346,2025-03-01,07:00:00,Monument,4,250.0,140.64,0.0,1140.64,Phone,ResortGuest,No,Clear
TN004347,2025-06-04,07:40:00,Pinnacle,4,145.56,132.88,79.77,794.89,Concierge,ResortGuest,No,Clear
TN004348,2025-11-16,07:00:00,Pinnacle,3,279.79,99.83,0.0,939.2,Concierge,ResortGuest,No,Windy
TN004349,2025-09-07,08:00:00,Pinnacle,4,170.24,140.04,207.5,1028.5,Online,Public,No,Clear
TN004350,2025-11-21,08:40:00,Monument,2,249.32,63.33,0.0,561.97,Online,Member,No,Clear
TN004351,2025-03-23,07:50:00,Monument,4,281.42,139.43,0.0,1265.11,Phone,Public,No,Clear
TN004352,2025-11-22,11:20:00,Monument,1,271.33,40.0,46.6,357.93,Online,Public,No,Clear
TN004353,2025-03-26,10:50:00,Pinnacle,4,270.07,140.64,0.0,1220.92,Online,Public,No,Clear
TN004354,2025-05-24,08:20:00,Monument,3,116.8,92.1,133.91,576.41,Online,Member,No,Clear
TN004355,2025-02-05,06:30:00,Pinnacle,3,246.21,94.01,0.0,832.64,Phone,Member,No,Clear
TN004356,2025-12-28,09:20:00,Pinnacle,4,221.73,136.8,201.33,1225.05,Online,ResortGuest,No,Clear
TN004357,2025-02-04,07:00:00,Monument,3,250.92,96.57,0.0,849.33,Walk-up,Member,No,Cloudy
TN004358,2025-12-08,07:40:00,Monument,3,322.64,103.28,99.38,1170.58,Online,Public,No,Clear
